horse_no,date,detail,cleared_date
H373,17/04/2024,在運往跑馬地馬場途中煩躁不安，其後被發現右前腿及右後腿均不良於行，因而退出賽事,14/06/2024
H373,30/10/2024,表現難以接受，騎師對坐騎競賽時的動作有疑慮,08/11/2024
H373,10/09/2025,表現令人失望,10/10/2025
