horse_no,date,detail,cleared_date
J437,08/12/2024,表現令人失望，賽後內窺鏡檢查發現氣管內有大量血液,18/02/2025
J437,14/01/2025,未能通過獸醫檢驗：試閘後內窺鏡檢查發現氣管內有大量血液,18/02/2025
J437,02/03/2025,發燒，因而退出賽事,13/03/2025
J437,01/01/2026,賽後兩個鼻孔流血,27/03/2026
