horse_no,date,detail,cleared_date
K218,27/02/2025,接受腹絞痛手術,22/05/2025
K218,18/10/2025,右前腿韌帶受傷,09/02/2026
K218,10/05/2026,賽後翌日右前腿不良於行,-
K218,03/08/2026,右前球節受傷,-
