horse_no,date,detail,cleared_date
J082,16/10/2023,被診斷患有「喘鳴症」,-
J082,28/10/2023,接受喉部手術（人工喉成形術及喉室聲帶切除術）以矯正呼吸道異常情況,12/01/2024
J082,25/09/2024,表現令人失望,10/10/2024
J082,23/04/2025,表現令人失望，賽後內窺鏡檢查發現氣管內有大量血液,13/06/2025
