horse_no,date,detail,cleared_date
J245,31/12/2024,右前腿不良於行，因而退出賽事,09/01/2025
J245,15/01/2025,表現令人失望,28/01/2025
J245,16/02/2025,左前腿肌腱受傷，因而退出賽事,-
