horse_no,date,detail,cleared_date
H011,11/01/2023,表現難以接受,07/02/2023
H011,26/12/2023,表現令人失望,12/01/2024
H011,04/08/2026,左邊骨盆受傷,-
H011,11/08/2026,於季終時年屆八歲或以上,-
