horse_no,date,detail,cleared_date
K263,16/04/2025,在運往跑馬地馬場途中煩躁不安，其後發現有多處傷口，因而退出賽事,22/08/2025
K263,13/05/2025,未能通過獸醫檢驗：右前腿不良於行,22/08/2025
K263,20/05/2025,右骨盆受傷,22/08/2025
