horse_no,date,detail,cleared_date
J243,25/04/2024,左跗關節受傷,20/12/2024
J243,29/08/2024,左前腿肌腱受傷,20/12/2024
J243,19/12/2024,過去十二個月並無出賽,21/01/2025
J243,07/02/2025,在閘內煩躁不安、翻轉及被卡住，因而退出試閘,11/02/2025
J243,09/03/2025,被診斷患有「喘鳴症」,-
J243,12/06/2025,接受喉部手術（人工喉成形術及喉室聲帶切除術）以矯正呼吸道異常情況,16/09/2025
J243,04/02/2026,賽後內窺鏡檢查發現氣管內有大量痰液,-
