horse_no,date,detail,cleared_date
K490,27/06/2025,在閘內煩躁不安，因而退出試閘,01/09/2025
K490,23/11/2025,入閘後以後足豎立，在左腿擱在閘廂間隔上方之際被卡住，因而退出賽事,15/12/2025
K490,21/09/2026,腹絞痛，因而退出賽事,-
