horse_no,date,detail,cleared_date
H120,19/03/2023,賽後內窺鏡檢查發現氣管內有大量血液,24/04/2023
H120,17/02/2024,右前腿不良於行，因而退出賽事,30/04/2024
H120,15/04/2025,右後蹄骨受傷,30/09/2025
H120,10/10/2025,試閘時被收停，其後被發現右後腿不良於行,21/11/2025
