horse_no,date,detail,cleared_date
K291,04/05/2025,抵達閘廂時被發現咳嗽及流鼻涕。其後內窺鏡檢查發現氣管內有大量痰液，因而退出賽事,16/05/2025
K291,10/02/2026,右前腿肌腱受傷,14/04/2026
