horse_no,date,detail,cleared_date
J445,11/02/2026,騎師對坐騎競賽時的動作有疑慮，因而於末段收慢坐騎。賽後內窺鏡檢查也發現氣管內有大量痰液,17/03/2026
J445,25/03/2026,表現令人失望,09/04/2026
