horse_no,date,detail,cleared_date
H324,11/11/2023,賽後內窺鏡檢查發現氣管內有大量血液,11/12/2023
H324,15/05/2024,賽後內窺鏡檢查發現氣管內有大量血液,28/06/2024
H324,19/01/2025,賽後內窺鏡檢查發現氣管內有大量血液,24/02/2025
H324,10/09/2025,賽後內窺鏡檢查發現氣管內有大量血液,09/10/2025
