horse_no,date,detail,cleared_date
J114,20/10/2023,右前蹄接受手術,28/12/2023
J114,18/06/2025,接受背部手術,10/10/2025
J114,14/12/2025,左後腿不良於行，因而退出賽事,06/01/2026
