horse_no,date,detail,cleared_date
H347,15/10/2023,表現難以接受,10/11/2023
H347,06/07/2024,被診斷患有「喘鳴症」,-
H347,18/07/2024,接受喉部手術（人工喉成形術及喉室聲帶切除術）以矯正呼吸道異常情況,24/09/2024
H347,22/01/2025,再度接受喉部手術（人工喉成形術及喉室聲帶切除術）以矯正呼吸道異常情況,13/03/2025
