horse_no,date,detail,cleared_date
J418,09/05/2025,被診斷患有「喘鳴症」，接受喉部手術（人工喉成形術及喉室聲帶切除術）以矯正呼吸道異常情況,27/08/2025
J418,19/02/2026,賽後內窺鏡檢查發現氣管內有大量痰液,-
