horse_no,date,detail,cleared_date
K515,21/05/2025,被診斷患有「喘鳴症」,-
K515,13/06/2025,接受喉部手術（人工喉成形術及喉室聲帶切除術）以矯正呼吸道異常情況,18/09/2025
K515,11/12/2025,腹絞痛,08/01/2026
K515,03/06/2026,表現令人失望,-
