horse_no,date,detail,cleared_date
H137,19/02/2024,賽後翌日左前腿不良於行,01/03/2024
H137,11/01/2026,賽後內窺鏡檢查發現氣管內有大量血液,05/02/2026
H137,03/03/2026,右前腿不良於行，因而退出賽事,27/03/2026
