horse_no,date,detail,cleared_date
K359,23/05/2025,左後腿不良於行，因而退出賽事,08/10/2025
K359,06/06/2025,右骨盆受傷,08/10/2025
K359,29/07/2025,左後膝關節受傷,08/10/2025
K359,31/03/2026,左前球節受傷,-
