horse_no,date,detail,cleared_date
J394,08/07/2024,接受閹割手術,-
J394,16/05/2025,試閘表現欠佳,03/06/2025
J394,18/08/2025,接受喉部手術（喉室聲帶切除術）以矯正呼吸道異常情況,18/11/2025
