horse_no,date,detail,cleared_date
K398,01/03/2026,賽後內窺鏡檢查發現氣管內有大量血液,-
K398,13/04/2026,未能通過獸醫檢驗：試閘後內窺鏡檢查發現氣管內有大量血液,-
