horse_no,date,detail,cleared_date
G126,09/01/2023,右後腿小掌骨骨裂,25/04/2023
G126,24/03/2023,未能通過獸醫檢驗：左前腿不良於行,25/04/2023
G126,10/06/2023,賽後內窺鏡檢查發現氣管內有大量血液,21/09/2023
G126,01/01/2024,賽後內窺鏡檢查發現氣管內有大量血液,15/01/2024
G126,03/11/2024,表現令人失望,10/12/2024
G126,23/05/2025,右前腿懸韌帶受傷,15/12/2025
G126,10/06/2025,被診斷患有「喘鳴症」，接受喉部手術（人工喉成形術及喉室聲帶切除術）以矯正呼吸道異常情況,15/12/2025
G126,22/08/2025,右前腿韌帶受傷,15/12/2025
