horse_no,date,detail,cleared_date
H175,04/06/2023,被診斷患有「喘鳴症」,-
H175,27/07/2023,接受閹割手術,-
H175,10/01/2024,接受喉部手術（人工喉成形術及喉室聲帶切除術）以矯正呼吸道異常情況,22/03/2024
