horse_no,date,detail,cleared_date
K326,14/08/2025,右前腿懸韌帶受傷,14/04/2026
K326,14/04/2026,未能通過獸醫檢查：試閘後右前腿不良於行,-
K326,26/05/2026,過去十二個月並無出賽,-
