horse_no,date,detail,cleared_date
H116,07/04/2023,賽後翌日左前腿不良於行,18/04/2023
H116,16/07/2023,騎師於起步點對坐騎的動作有疑慮。左前腿不良於行，因而退出賽事,09/09/2023
H116,03/02/2026,試閘後兩個鼻孔流血,17/04/2026
