horse_no,date,detail,cleared_date
J285,15/10/2025,表現令人失望，賽後左前腿不良於行,17/04/2026
J285,30/10/2025,左膝接受關節鏡手術（移除碎骨）,17/04/2026
J285,20/01/2026,左膝接受關節鏡手術,17/04/2026
