horse_no,date,detail,cleared_date
K330,18/03/2026,賽後右前腿不良於行,16/04/2026
K330,24/05/2026,表現難以接受,-
K330,27/07/2026,接受喉部手術（喉室聲帶切除術）以矯正呼吸道異常情況,-
