horse_no,date,detail,cleared_date
J291,13/10/2024,賽後內窺鏡檢查發現氣管內有大量痰液,-
J291,07/11/2024,右前腿懸韌帶受傷,17/04/2025
J291,10/09/2025,腹絞痛,18/09/2025
J291,22/01/2026,右前腿懸韌帶受傷,-
