horse_no,date,detail,cleared_date
H018,12/02/2025,表現難以接受,07/03/2025
H018,23/04/2025,賽後內窺鏡檢查發現氣管內有大量血液,12/05/2025
H018,05/07/2025,賽後內窺鏡檢查發現氣管內有大量血液,27/08/2025
