horse_no,date,detail,cleared_date
J213,05/05/2024,表現難以接受,24/05/2024
J213,13/03/2025,賽後翌日右前腿不良於行,03/04/2025
J213,06/05/2026,表現難以接受，騎師對坐騎競賽時的動作有疑慮,29/05/2026
