horse_no,date,detail,cleared_date
J529,17/07/2024,左膝接受關節鏡手術（移除碎骨）,24/01/2025
J529,03/05/2026,表現難以接受,26/05/2026
J529,09/06/2026,左前腿不良於行，因而退出賽事。更新：左前腿韌帶受傷,-
