horse_no,date,detail,cleared_date
K353,07/05/2025,表現難以接受，騎師對坐騎競賽時的動作有疑慮,10/10/2025
K353,22/05/2025,接受閹割手術,-
K353,02/04/2026,賽後翌日左前腿不良於行,-
