horse_no,date,detail,cleared_date
K351,28/06/2025,賽後內窺鏡檢查發現氣管內有大量血液,28/08/2025
K351,12/01/2026,食慾不振,-
K351,03/02/2026,未能通過獸醫檢驗：快操後兩個鼻孔流血,-
