horse_no,date,detail,cleared_date
J093,18/12/2023,賽後翌日右前腿不良於行,02/01/2024
J093,22/02/2024,賽後翌日右前腿不良於行,24/05/2024
J093,02/04/2025,右膝接受關節鏡手術（移除碎骨）,27/06/2025
