horse_no,date,detail,cleared_date
K025,10/03/2025,右前腿肌腱受傷,03/09/2025
K025,02/11/2025,離開亮相圈時將騎師拋下，導致此駒跑了一段不短的途程，繼而被捉回，因而退出賽事,13/11/2025
K025,14/01/2026,左前腿肌腱受傷,-
