horse_no,date,detail,cleared_date
K081,22/12/2024,賽後內窺鏡檢查發現氣管內有大量痰液,-
K081,19/10/2025,表現令人失望，騎師對坐騎競賽時的動作有疑慮,13/11/2025
K081,15/03/2026,表現令人失望,02/04/2026
