horse_no,date,detail,cleared_date
H325,18/03/2023,左前腿不良於行,22/09/2023
H325,05/01/2024,賽後翌日左前腿不良於行,19/01/2024
H325,13/06/2024,左膝接受關節鏡手術（移除碎骨）,30/08/2024
H325,03/01/2026,左前腿韌帶受傷，因而退出賽事,24/04/2026
