horse_no,date,detail,cleared_date
H382,18/10/2023,賽後內窺鏡檢查發現氣管內有大量痰液,-
H382,10/01/2024,賽後內窺鏡檢查發現氣管內有大量痰液,-
H382,11/09/2024,賽後內窺鏡檢查發現氣管內有大量血液,27/09/2024
H382,20/11/2024,賽後兩個鼻孔流血,06/02/2025
H382,28/06/2025,賽後內窺鏡檢查發現氣管內有大量血液,02/09/2025
