horse_no,date,detail,cleared_date
H464,07/09/2023,接受閹割手術,-
H464,20/04/2024,賽後內窺鏡檢查發現氣管內有大量痰液,-
H464,14/06/2025,賽後兩個鼻孔流血,18/09/2025
H464,12/10/2025,表現令人失望,06/11/2025
