horse_no,date,detail,cleared_date
J333,09/04/2024,入閘後以後足豎立及將騎師拋下，因而退出試閘,15/04/2024
J333,04/02/2026,入閘後衝前，大力觸碰閘廂前門及衝出閘廂，因而退出賽事,07/02/2026
