horse_no,date,detail,cleared_date
J428,16/05/2024,左前腿管骨受傷,30/08/2025
J428,09/10/2024,左前腿肱骨受傷,30/08/2025
J428,16/03/2025,過去十二個月並無出賽,30/08/2025
J428,12/09/2025,右邊骨盆受傷,27/11/2025
J428,08/12/2025,發燒,24/12/2025
J428,22/03/2026,賽後內窺鏡檢查發現氣管內有大量血液,10/04/2026
