horse_no,date,detail,cleared_date
J232,23/10/2024,入閘後以後足豎立及撞到頭部，並且發現由於鼻骨受傷，鼻孔內有血，因而退出賽事,17/12/2024
J232,03/02/2026,左前腿不良於行，因而退出賽事,13/02/2026
J232,08/03/2026,騎師對坐騎競賽時的動作有疑慮，賽後內窺鏡檢查發現氣管內有大量血液,23/03/2026
