horse_no,date,detail,cleared_date
H008,27/11/2022,右前腿不良於行,16/12/2022
H008,01/01/2023,進入跑道時將騎師拋下，並與另一駒相碰，加上右前蹄踭部有一個細小的傷口，因而退出賽事,10/01/2023
H008,17/11/2024,表現令人失望，騎師對坐騎競賽時的動作有疑慮,29/11/2024
H008,13/07/2025,賽後內窺鏡檢查發現氣管內有大量血液,16/09/2025
