horse_no,date,detail,cleared_date
K337,08/05/2025,右前腿懸韌帶受傷,26/08/2025
K337,07/01/2026,表現難以接受,26/01/2026
K337,01/03/2026,左後腿不良於行,25/03/2026
K337,23/04/2026,賽後翌日左後腿不良於行,-
