horse_no,date,detail,cleared_date
H298,09/05/2023,右後腿不良於行，因而退出試閘,02/11/2023
H298,24/10/2023,未能通過獸醫檢驗：快操後右後腿不良於行,02/11/2023
H298,16/01/2025,接受喉部手術以矯正會厭被覆蓋情況,28/02/2025
