horse_no,date,detail,cleared_date
J314,13/09/2024,右前腿肱骨受傷,02/01/2025
J314,04/11/2025,右前腿韌帶受傷,12/01/2026
J314,25/02/2026,表現令人失望，賽後內窺鏡檢查發現氣管內有大量血液,19/03/2026
