horse_no,date,detail,cleared_date
K029,13/03/2025,左後腿不良於行,26/05/2025
K029,03/02/2026,被診斷患有「喘鳴症」,-
K029,10/02/2026,接受喉部手術（喉室聲帶切除術）以矯正呼吸道異常情況,23/04/2026
