horse_no,date,detail,cleared_date
K266,15/03/2025,左前腿不良於行，因而退出賽事,10/04/2025
K266,13/07/2025,表現難以接受,29/08/2025
K266,16/12/2025,試閘後左邊鼻孔流血,27/03/2026
