horse_no,date,detail,cleared_date
H106,21/05/2023,賽後內窺鏡檢查發現氣管內有大量痰液,-
H106,22/07/2023,接受腹絞痛手術,12/12/2023
H106,04/02/2024,賽後內窺鏡檢查發現氣管內有大量痰液,-
H106,28/02/2024,賽後內窺鏡檢查發現氣管內有大量痰液,-
