horse_no,date,detail,cleared_date
K009,22/11/2024,右後腿不良於行，因而退出賽事。更新：右後腿脛骨應力性受傷,20/03/2025
K009,23/06/2025,賽後翌日右後腿不良於行,04/07/2025
K009,11/02/2026,賽後發現心律不正常，內窺鏡檢查發現氣管內有大量血液,02/04/2026
