horse_no,date,detail,cleared_date
J198,05/02/2024,左前腿肌腱受傷,28/02/2025
J198,19/10/2024,過去十二個月並無出賽,28/02/2025
J198,17/04/2025,被診斷患有「喘鳴症」,-
J198,22/06/2025,表現難以接受,04/07/2025
J198,15/10/2025,表現難以接受（連續第二次）,12/01/2026
J198,23/10/2025,接受喉部手術（人工喉成形術及喉室聲帶切除術）以矯正呼吸道異常情況,12/01/2026
J198,27/02/2026,試閘時表現欠佳,30/03/2026
J198,15/04/2026,表現難以接受（連續第三次）,-
