horse_no,date,detail,cleared_date
G463,14/07/2023,左前腿不良於行，因而退出賽事,22/09/2023
G463,29/10/2023,表現難以接受，騎師也對坐騎競賽時的動作有疑慮,14/11/2023
G463,13/02/2025,賽後翌日左前腿不良於行,13/03/2025
G463,15/03/2026,表現令人失望,17/04/2026
