horse_no,date,detail,cleared_date
H403,14/08/2023,接受閹割手術,-
H403,11/06/2025,騎師對坐騎競賽時的動作有疑慮，因而收停坐騎,26/06/2025
H403,19/11/2025,賽後發現心律不正常,15/12/2025
H403,23/01/2026,右前腿有傷口,02/02/2026
