horse_no,date,detail,cleared_date
H230,04/09/2024,左前球節接受關節鏡手術,03/04/2025
H230,10/10/2024,右前球節接受手術,03/04/2025
H230,11/10/2025,左前腿不良於行，因而退出賽事,20/10/2025
