horse_no,date,detail,cleared_date
H431,13/11/2023,右前腿管骨受傷,27/03/2024
H431,24/05/2024,試閘時表現欠佳,03/06/2024
H431,23/05/2025,試閘時表現欠佳,29/08/2025
H431,12/11/2025,離開亮相圈後嘗試作老虎跳，導致騎師被拋下，而此駒則在跑了一段不短的途程後才被捉回，因而退出賽事,27/11/2025
