horse_no,date,detail,cleared_date
J344,17/01/2025,試閘後兩個鼻孔流血,08/04/2025
J344,06/05/2026,賽後內窺鏡檢查發現氣管內有大量血液,-
J344,21/05/2026,右前腿韌帶受傷,-
