horse_no,date,detail,cleared_date
H252,05/11/2023,表現令人失望,08/02/2024
H252,05/04/2024,左前腿不良於行，因而退出賽事,16/04/2024
H252,10/03/2025,賽後翌日左後腿不良於行,31/03/2025
