horse_no,date,detail,cleared_date
J533,09/11/2025,賽後內窺鏡檢查發現氣管內有大量血液,11/12/2025
J533,21/01/2026,入閘後將頭伸進閘門下方，被卡住，因而退出賽事,03/02/2026
