horse_no,date,detail,cleared_date
H453,15/06/2024,表現難以接受,27/06/2024
H453,15/09/2024,表現難以接受（連續第二次）,04/10/2024
H453,11/12/2024,左前腿不良於行。更新：左膝接受關節鏡手術（移除碎骨）,25/04/2025
H453,01/12/2025,試閘時表現欠佳,08/01/2026
H453,25/01/2026,表現難以接受，賽後右前腿不良於行,14/04/2026
