horse_no,date,detail,cleared_date
H386,17/04/2023,接受閹割手術,-
H386,06/02/2024,右後腿不良於行，因而退出賽事,16/02/2024
H386,08/09/2024,賽後兩個鼻孔流血,18/11/2024
H386,18/12/2024,賽後內窺鏡檢查發現氣管內有大量血液,02/01/2025
H386,19/03/2025,入閘後以後足豎立，並將右前腿擱在閘廂前門上一段時間，因而退出賽事,03/04/2025
