horse_no,date,detail,cleared_date
K026,10/10/2024,試閘時表現欠佳,21/10/2024
K026,28/02/2025,右前腿不良於行,09/06/2025
K026,21/12/2025,賽後翌日右前腿不良於行。更新：右膝接受關節鏡手術（移除碎骨）,-
