horse_no,date,detail,cleared_date
H241,07/05/2023,賽後內窺鏡檢查發現氣管內有大量痰液,-
H241,11/11/2023,表現難以接受，騎師對坐騎競賽時的動作有疑慮,01/12/2023
H241,13/01/2024,騎師對坐騎競賽時的動作有疑慮,29/01/2024
H241,28/06/2025,騎師對坐騎競賽時的動作有疑慮,12/08/2025
