horse_no,date,detail,cleared_date
K381,01/07/2025,表現難以接受,02/09/2025
K381,21/09/2025,表現難以接受（連續第二次）,28/10/2025
K381,24/03/2026,發燒，因而退出賽事,08/04/2026
