horse_no,date,detail,cleared_date
H379,03/01/2024,血液異常，因而退出賽事,12/01/2024
H379,01/03/2024,右膝接受關節鏡手術（移除碎骨）,16/08/2024
H379,11/12/2024,表現令人失望,26/12/2024
H379,30/04/2025,騎師對坐騎競賽時的動作有疑慮,18/09/2025
H379,23/05/2025,左前球節受傷。更新：左前球節接受手術,18/09/2025
H379,01/04/2026,賽後內窺鏡檢查發現氣管內有大量血液,-
